device_id,latitude,longitude,timestamp,horizontal_accuracy_m,speed_kmh
DEV_03601,37.775525,-122.393011,2026-08-01 16:27:12,12.0,30.9
DEV_04788,37.780433,-122.412039,2026-08-01 16:27:12,5.3,13.3
DEV_00284,37.748707,-122.419512,2026-08-01 16:27:13,4.5,34.3
DEV_03272,37.77777,-122.416512,2026-08-01 16:27:13,9.0,18.8
DEV_00575,37.779914,-122.416268,2026-08-01 16:27:14,10.0,28.8
DEV_01353,37.777058,-122.41725,2026-08-01 16:27:14,5.4,22.3
DEV_00873,37.783991,-122.409613,2026-08-01 16:27:15,13.7,3.7
DEV_02937,37.780619,-122.419055,2026-08-01 16:27:15,3.7,32.1
DEV_04624,37.77041,-122.441582,2026-08-01 16:27:18,5.3,8.8
DEV_01774,37.783031,-122.408243,2026-08-01 16:27:19,4.4,8.4
DEV_01136,37.783293,-122.411915,2026-08-01 16:27:20,3.2,29.3
DEV_00690,37.780685,-122.42006,2026-08-01 16:27:22,6.2,27.7
DEV_03938,37.776907,-122.419504,2026-08-01 16:27:23,10.4,25.8
DEV_04947,37.759977,-122.390944,2026-08-01 16:27:24,11.8,31.6
DEV_00093,37.780027,-122.416581,2026-08-01 16:27:26,6.9,8.2
DEV_04154,37.780191,-122.420513,2026-08-01 16:27:26,11.5,7.0
DEV_04414,37.75346,-122.416002,2026-08-01 16:27:27,9.2,31.9
DEV_04616,37.799743,-122.41721,2026-08-01 16:27:28,4.1,34.8
DEV_04028,37.799174,-122.403209,2026-08-01 16:27:30,10.9,21.5
DEV_01376,37.780362,-122.417249,2026-08-01 16:27:30,13.2,30.8
DEV_00069,37.782699,-122.411308,2026-08-01 16:27:30,4.1,33.3
DEV_01540,37.780288,-122.411022,2026-08-01 16:27:31,8.9,9.3
DEV_03204,37.776845,-122.416192,2026-08-01 16:27:31,11.8,24.2
DEV_04835,37.780296,-122.40893,2026-08-01 16:27:36,7.5,20.6
DEV_02440,37.796695,-122.440004,2026-08-01 16:27:36,15.0,16.8
DEV_03631,37.784448,-122.410011,2026-08-01 16:27:36,14.2,24.3
DEV_02010,37.779987,-122.41164,2026-08-01 16:27:38,5.7,13.9
DEV_03355,37.746335,-122.397205,2026-08-01 16:27:38,9.5,15.0
DEV_02668,37.779557,-122.420083,2026-08-01 16:27:38,11.1,28.2
DEV_04462,37.773016,-122.421105,2026-08-01 16:27:40,8.2,2.3
DEV_02837,37.77904,-122.416134,2026-08-01 16:27:41,3.0,32.5
DEV_00267,37.770519,-122.440533,2026-08-01 16:27:43,5.7,22.5
DEV_00860,37.795287,-122.399501,2026-08-01 16:27:44,3.1,16.8
DEV_04530,37.778014,-122.417628,2026-08-01 16:27:44,4.9,15.7
DEV_04757,37.781146,-122.41624,2026-08-01 16:27:46,9.7,3.4
DEV_01770,37.777902,-122.418228,2026-08-01 16:27:47,9.7,10.6
DEV_03376,37.780352,-122.411086,2026-08-01 16:27:47,9.0,28.5
DEV_02016,37.769354,-122.411844,2026-08-01 16:27:48,3.9,19.9
DEV_04575,37.745149,-122.422321,2026-08-01 16:27:48,6.8,13.9
DEV_00115,37.780269,-122.411267,2026-08-01 16:27:50,7.2,8.4
DEV_04752,37.784147,-122.410363,2026-08-01 16:27:50,8.2,17.9
DEV_04839,37.777293,-122.413514,2026-08-01 16:27:50,6.9,0.6
DEV_03206,37.792892,-122.448059,2026-08-01 16:27:52,9.0,22.3
DEV_02422,37.767903,-122.433274,2026-08-01 16:27:52,9.3,0.5
DEV_03748,37.778943,-122.410163,2026-08-01 16:27:54,11.5,10.3
DEV_00016,37.78294,-122.408064,2026-08-01 16:27:57,12.5,8.5
DEV_00839,37.7789,-122.408483,2026-08-01 16:27:57,13.6,19.3
DEV_01169,37.776383,-122.419131,2026-08-01 16:27:57,9.6,4.3
DEV_04884,37.781802,-122.408038,2026-08-01 16:27:57,5.6,31.8
DEV_02775,37.781373,-122.418825,2026-08-01 16:27:59,12.6,10.8
DEV_01969,37.789202,-122.415929,2026-08-01 16:28:02,6.2,1.3
DEV_02110,37.776163,-122.417022,2026-08-01 16:28:02,13.4,9.8
DEV_03365,37.757299,-122.394196,2026-08-01 16:28:04,4.8,15.3
DEV_04466,37.776865,-122.420072,2026-08-01 16:28:04,7.7,25.0
DEV_00608,37.778942,-122.408072,2026-08-01 16:28:04,7.0,8.3
DEV_00275,37.776658,-122.418074,2026-08-01 16:28:04,5.4,15.1
DEV_04120,37.798711,-122.430956,2026-08-01 16:28:05,8.9,10.4
DEV_02207,37.756704,-122.393125,2026-08-01 16:28:05,10.3,2.1
DEV_04726,37.778769,-122.416942,2026-08-01 16:28:05,14.6,22.6
DEV_00273,37.777419,-122.420879,2026-08-01 16:28:06,13.9,23.8
DEV_02354,37.779676,-122.416696,2026-08-01 16:28:06,8.0,30.3
DEV_01132,37.784023,-122.413419,2026-08-01 16:28:07,9.1,34.1
DEV_01112,37.783664,-122.412952,2026-08-01 16:28:08,5.8,22.4
DEV_02684,37.781505,-122.416367,2026-08-01 16:28:09,14.9,24.7
DEV_04808,37.78307,-122.41295,2026-08-01 16:28:10,7.9,1.0
DEV_00709,37.780772,-122.413741,2026-08-01 16:28:11,8.5,15.3
DEV_00099,37.781849,-122.412082,2026-08-01 16:28:11,8.5,17.9
DEV_03708,37.784197,-122.409374,2026-08-01 16:28:12,13.0,30.2
DEV_01918,37.776848,-122.42098,2026-08-01 16:28:12,13.5,24.9
DEV_01850,37.784028,-122.410195,2026-08-01 16:28:13,13.3,19.0
DEV_04045,37.776571,-122.417566,2026-08-01 16:28:15,6.7,3.2
DEV_03415,37.753485,-122.39349,2026-08-01 16:28:16,5.5,14.5
DEV_04595,37.782663,-122.408352,2026-08-01 16:28:17,14.3,9.1
DEV_02923,37.78261,-122.410726,2026-08-01 16:28:17,6.7,11.6
DEV_04743,37.757807,-122.433138,2026-08-01 16:28:17,12.4,28.6
DEV_03982,37.77875,-122.411758,2026-08-01 16:28:18,6.7,34.8
DEV_03416,37.759398,-122.413537,2026-08-01 16:28:18,11.8,22.6
DEV_03011,37.778624,-122.419951,2026-08-01 16:28:18,4.9,30.8
DEV_04858,37.804378,-122.399512,2026-08-01 16:28:19,13.9,4.9
DEV_04191,37.803733,-122.395813,2026-08-01 16:28:19,3.6,2.1
DEV_01030,37.77577,-122.435791,2026-08-01 16:28:20,5.3,3.8
DEV_02691,37.78212,-122.413532,2026-08-01 16:28:20,14.7,28.2
DEV_02358,37.767324,-122.433048,2026-08-01 16:28:21,4.7,1.1
DEV_03604,37.780627,-122.408417,2026-08-01 16:28:21,13.3,16.1
DEV_02135,37.778466,-122.415714,2026-08-01 16:28:22,9.5,19.6
DEV_04329,37.778927,-122.417048,2026-08-01 16:28:22,6.9,34.4
DEV_04656,37.763327,-122.423735,2026-08-01 16:28:23,5.8,10.8
DEV_01713,37.779507,-122.413775,2026-08-01 16:28:23,4.2,1.4
DEV_02061,37.781216,-122.418833,2026-08-01 16:28:24,14.1,0.0
DEV_00534,37.780972,-122.420909,2026-08-01 16:28:25,12.8,34.6
DEV_02136,37.785282,-122.446414,2026-08-01 16:28:25,6.5,26.9
DEV_02199,37.747277,-122.437831,2026-08-01 16:28:27,14.9,17.9
DEV_00786,37.782815,-122.413688,2026-08-01 16:28:29,12.9,9.3
DEV_04884,37.747967,-122.413125,2026-08-01 16:28:30,5.5,17.7
DEV_03596,37.777884,-122.419563,2026-08-01 16:28:30,5.8,14.9
DEV_03097,37.750852,-122.414898,2026-08-01 16:28:30,12.9,22.3
DEV_00254,37.778818,-122.417453,2026-08-01 16:28:33,6.6,10.0
DEV_03167,37.802013,-122.4338,2026-08-01 16:28:33,13.4,21.4
DEV_01987,37.782283,-122.408002,2026-08-01 16:28:33,7.4,32.2
DEV_01469,37.800609,-122.389541,2026-08-01 16:28:34,10.1,14.9
DEV_03718,37.778685,-122.41935,2026-08-01 16:28:36,3.6,6.9
DEV_03886,37.777256,-122.419796,2026-08-01 16:28:37,5.1,25.1
DEV_04626,37.783868,-122.408245,2026-08-01 16:28:37,14.6,21.7
DEV_03783,37.783663,-122.410902,2026-08-01 16:28:37,3.9,31.2
DEV_03237,37.779284,-122.419574,2026-08-01 16:28:38,6.0,18.4
DEV_01955,37.779472,-122.408532,2026-08-01 16:28:39,10.9,10.9
DEV_03137,37.776788,-122.420005,2026-08-01 16:28:42,14.5,31.1
DEV_02974,37.779346,-122.417039,2026-08-01 16:28:43,7.6,5.2
DEV_01484,37.777765,-122.436661,2026-08-01 16:28:44,5.9,33.8
DEV_01048,37.781444,-122.412774,2026-08-01 16:28:44,4.9,21.9
DEV_04032,37.779991,-122.408475,2026-08-01 16:28:46,11.5,25.7
DEV_00664,37.784373,-122.411033,2026-08-01 16:28:47,7.9,0.4
DEV_02062,37.776172,-122.416044,2026-08-01 16:28:47,7.9,32.8
DEV_00499,37.780186,-122.420522,2026-08-01 16:28:47,3.4,4.5
DEV_04412,37.780538,-122.415586,2026-08-01 16:28:47,14.0,11.2
DEV_00594,37.782462,-122.413363,2026-08-01 16:28:48,7.3,16.2
DEV_01924,37.756852,-122.401653,2026-08-01 16:28:49,14.4,17.5
DEV_04152,37.778698,-122.413097,2026-08-01 16:28:50,3.2,3.1
DEV_01356,37.780293,-122.420002,2026-08-01 16:28:51,14.7,19.4
DEV_04996,37.748141,-122.427653,2026-08-01 16:28:51,10.4,26.7
DEV_02814,37.780354,-122.408225,2026-08-01 16:28:52,6.1,21.7
DEV_01507,37.78627,-122.446891,2026-08-01 16:28:52,12.9,20.8
DEV_04677,37.778955,-122.420427,2026-08-01 16:28:52,6.4,2.9
DEV_00625,37.782182,-122.41266,2026-08-01 16:28:53,14.5,6.7
DEV_03563,37.758683,-122.413161,2026-08-01 16:28:53,5.8,6.6
DEV_00990,37.789851,-122.408466,2026-08-01 16:28:53,5.9,16.1
DEV_03218,37.776056,-122.415293,2026-08-01 16:28:56,12.8,29.9
DEV_02905,37.790364,-122.413455,2026-08-01 16:28:57,14.6,11.9
DEV_01082,37.782964,-122.409044,2026-08-01 16:28:57,3.8,28.3
DEV_01532,37.781192,-122.411979,2026-08-01 16:28:58,14.3,31.6
DEV_01887,37.778865,-122.445261,2026-08-01 16:28:58,6.7,22.2
DEV_04349,37.765817,-122.435237,2026-08-01 16:28:58,10.7,7.4
DEV_02644,37.778087,-122.41694,2026-08-01 16:28:58,13.9,0.8
DEV_00818,37.776847,-122.417882,2026-08-01 16:28:59,5.5,4.0
DEV_01145,37.781196,-122.420429,2026-08-01 16:29:00,8.8,13.8
DEV_01635,37.778103,-122.419215,2026-08-01 16:29:01,14.0,34.5
DEV_01980,37.746475,-122.426058,2026-08-01 16:29:01,10.9,22.1
DEV_02616,37.782626,-122.411307,2026-08-01 16:29:01,4.5,18.4
DEV_03845,37.766363,-122.425972,2026-08-01 16:29:02,11.4,13.4
DEV_02262,37.779672,-122.409343,2026-08-01 16:29:02,6.6,4.6
DEV_03829,37.781065,-122.41257,2026-08-01 16:29:03,11.4,1.9
DEV_03888,37.779088,-122.411081,2026-08-01 16:29:05,9.9,34.6
DEV_04947,37.776191,-122.418622,2026-08-01 16:29:07,5.4,13.8
DEV_04124,37.779373,-122.409115,2026-08-01 16:29:09,13.2,1.5
DEV_03445,37.760869,-122.445107,2026-08-01 16:29:09,6.4,3.7
DEV_01473,37.803842,-122.400895,2026-08-01 16:29:11,13.2,10.8
DEV_00946,37.745061,-122.43263,2026-08-01 16:29:12,12.0,6.1
DEV_02409,37.788453,-122.435818,2026-08-01 16:29:13,10.8,5.6
DEV_04980,37.7816,-122.410391,2026-08-01 16:29:16,12.5,2.6
DEV_03557,37.779831,-122.411481,2026-08-01 16:29:17,5.9,9.2
DEV_01387,37.781217,-122.411105,2026-08-01 16:29:17,5.1,13.0
DEV_01345,37.760617,-122.392577,2026-08-01 16:29:19,3.5,12.6
DEV_02708,37.788362,-122.390688,2026-08-01 16:29:19,11.5,17.0
DEV_00361,37.779938,-122.411183,2026-08-01 16:29:19,11.4,16.9
DEV_03565,37.779197,-122.412768,2026-08-01 16:29:20,13.8,17.3
DEV_03483,37.750247,-122.422276,2026-08-01 16:29:22,10.0,2.0
DEV_02829,37.783621,-122.408473,2026-08-01 16:29:23,4.9,1.7
DEV_03286,37.780709,-122.411842,2026-08-01 16:29:23,12.1,11.2
DEV_01507,37.781215,-122.418368,2026-08-01 16:29:24,12.6,1.8
DEV_04099,37.778569,-122.412108,2026-08-01 16:29:25,9.7,27.2
DEV_03607,37.777595,-122.419419,2026-08-01 16:29:25,12.7,10.2
DEV_03255,37.749708,-122.432196,2026-08-01 16:29:26,11.4,20.3
DEV_02675,37.747908,-122.44112,2026-08-01 16:29:26,11.4,9.9
DEV_02734,37.781401,-122.408851,2026-08-01 16:29:27,8.6,33.9
DEV_04822,37.776634,-122.41682,2026-08-01 16:29:27,13.1,25.7
DEV_00741,37.758293,-122.412394,2026-08-01 16:29:27,8.5,22.9
DEV_02694,37.782806,-122.412974,2026-08-01 16:29:28,14.9,34.4
DEV_03266,37.768344,-122.41149,2026-08-01 16:29:28,13.0,25.4
DEV_00462,37.794051,-122.437702,2026-08-01 16:29:28,3.3,6.3
DEV_02880,37.777742,-122.418157,2026-08-01 16:29:31,12.9,17.6
DEV_04619,37.776617,-122.417191,2026-08-01 16:29:32,14.2,31.5
DEV_02092,37.777157,-122.416738,2026-08-01 16:29:35,8.1,15.9
DEV_04580,37.750423,-122.443912,2026-08-01 16:29:36,11.5,6.0
DEV_03301,37.777262,-122.41929,2026-08-01 16:29:36,4.0,22.7
DEV_03756,37.781225,-122.415322,2026-08-01 16:29:36,9.4,5.6
DEV_04048,37.781678,-122.419478,2026-08-01 16:29:36,11.3,28.0
DEV_03280,37.778429,-122.415345,2026-08-01 16:29:36,4.2,5.9
DEV_03416,37.756017,-122.434067,2026-08-01 16:29:36,8.1,15.4
DEV_00957,37.799078,-122.399034,2026-08-01 16:29:37,4.0,3.5
DEV_03817,37.778305,-122.420409,2026-08-01 16:29:40,8.6,28.9
DEV_03134,37.758373,-122.415329,2026-08-01 16:29:41,5.0,32.3
DEV_00232,37.781071,-122.418494,2026-08-01 16:29:41,13.6,15.3
DEV_02060,37.776003,-122.418898,2026-08-01 16:29:43,3.2,20.0
DEV_00402,37.780457,-122.420639,2026-08-01 16:29:45,5.3,24.2
DEV_02315,37.778758,-122.418184,2026-08-01 16:29:46,13.5,4.0
DEV_01058,37.780354,-122.415943,2026-08-01 16:29:46,3.1,22.6
DEV_01133,37.779044,-122.394536,2026-08-01 16:29:46,11.1,8.3
DEV_04231,37.781435,-122.41254,2026-08-01 16:29:47,7.2,5.6
DEV_03508,37.779514,-122.418734,2026-08-01 16:29:48,10.3,16.6
DEV_04423,37.776932,-122.417088,2026-08-01 16:29:49,14.7,22.7
DEV_03796,37.782008,-122.408114,2026-08-01 16:29:50,11.1,28.5
DEV_04578,37.781705,-122.418022,2026-08-01 16:29:51,6.5,26.5
DEV_03043,37.783331,-122.408039,2026-08-01 16:29:51,3.9,15.7
DEV_00430,37.782952,-122.412101,2026-08-01 16:29:52,5.9,11.8
DEV_03675,37.784066,-122.410676,2026-08-01 16:29:53,5.2,26.3
DEV_02874,37.782126,-122.412716,2026-08-01 16:29:57,12.2,4.1
DEV_03140,37.779596,-122.411527,2026-08-01 16:29:58,15.0,17.7
DEV_01028,37.782705,-122.408812,2026-08-01 16:29:59,9.2,32.6
DEV_02669,37.779171,-122.419373,2026-08-01 16:30:00,14.3,2.3
DEV_00349,37.781358,-122.410922,2026-08-01 16:30:00,3.7,29.2
DEV_04153,37.747859,-122.436933,2026-08-01 16:30:01,12.2,4.7
DEV_02189,37.780869,-122.419957,2026-08-01 16:30:02,4.7,24.2
DEV_01060,37.781506,-122.416896,2026-08-01 16:30:03,5.2,6.9
DEV_04153,37.77723,-122.407835,2026-08-01 16:30:04,8.0,19.6
DEV_03203,37.781552,-122.411936,2026-08-01 16:30:06,8.1,0.7
DEV_04636,37.777755,-122.418729,2026-08-01 16:30:10,6.6,3.5
DEV_04479,37.779077,-122.413719,2026-08-01 16:30:12,3.6,24.4
DEV_04735,37.781451,-122.41989,2026-08-01 16:30:13,7.7,2.0
DEV_00756,37.765659,-122.39561,2026-08-01 16:30:14,13.9,18.1
DEV_02435,37.804003,-122.418212,2026-08-01 16:30:15,4.5,11.3
DEV_00841,37.786488,-122.429913,2026-08-01 16:30:15,13.0,20.7
DEV_04410,37.778063,-122.41628,2026-08-01 16:30:16,5.6,5.7
DEV_02406,37.78446,-122.413999,2026-08-01 16:30:17,5.5,13.7
DEV_00746,37.779632,-122.416892,2026-08-01 16:30:17,14.5,17.6
DEV_03713,37.777631,-122.415786,2026-08-01 16:30:18,6.3,13.4
DEV_01900,37.781961,-122.420132,2026-08-01 16:30:18,10.5,23.9
DEV_03511,37.783343,-122.408195,2026-08-01 16:30:19,13.6,19.9
DEV_02316,37.782204,-122.411815,2026-08-01 16:30:19,6.1,33.1
DEV_04140,37.754032,-122.396404,2026-08-01 16:30:19,4.5,34.5
DEV_04329,37.777008,-122.416764,2026-08-01 16:30:21,11.7,15.2
DEV_01556,37.783584,-122.413656,2026-08-01 16:30:22,12.6,13.7
DEV_01535,37.783291,-122.408665,2026-08-01 16:30:23,5.4,33.5
DEV_04679,37.778636,-122.402918,2026-08-01 16:30:23,6.5,7.2
DEV_01634,37.780871,-122.409276,2026-08-01 16:30:25,6.6,24.6
DEV_02986,37.787325,-122.425905,2026-08-01 16:30:26,3.7,27.6
DEV_01822,37.777392,-122.418509,2026-08-01 16:30:28,12.6,4.8
DEV_00930,37.778602,-122.409474,2026-08-01 16:30:32,12.5,7.6
DEV_04868,37.781174,-122.419737,2026-08-01 16:30:32,9.0,24.8
DEV_01152,37.751907,-122.432785,2026-08-01 16:30:33,9.1,20.7
DEV_04384,37.776203,-122.418477,2026-08-01 16:30:33,8.0,34.9
DEV_02145,37.781959,-122.4162,2026-08-01 16:30:34,11.3,4.2
DEV_02779,37.788492,-122.425829,2026-08-01 16:30:34,8.0,33.6
DEV_00944,37.770013,-122.409022,2026-08-01 16:30:35,12.9,3.4
DEV_01407,37.779771,-122.418725,2026-08-01 16:30:35,11.2,14.7
DEV_02882,37.776169,-122.415836,2026-08-01 16:30:36,13.6,30.0
DEV_00168,37.754296,-122.398297,2026-08-01 16:30:36,4.6,13.2
DEV_01739,37.780184,-122.420489,2026-08-01 16:30:36,12.7,0.9
DEV_03180,37.790658,-122.424692,2026-08-01 16:30:36,4.3,12.6
DEV_03390,37.780538,-122.411295,2026-08-01 16:30:37,5.6,0.4
DEV_00576,37.780393,-122.41015,2026-08-01 16:30:37,14.7,33.2
DEV_00151,37.791777,-122.434411,2026-08-01 16:30:38,3.9,3.6
DEV_04278,37.782682,-122.413938,2026-08-01 16:30:39,8.5,1.4
DEV_02040,37.778101,-122.416637,2026-08-01 16:30:40,14.3,12.1
DEV_03583,37.797847,-122.444773,2026-08-01 16:30:40,7.4,8.1
DEV_01036,37.788199,-122.428777,2026-08-01 16:30:40,10.1,5.7
DEV_00105,37.783483,-122.414361,2026-08-01 16:30:41,6.7,4.9
DEV_03025,37.777749,-122.417016,2026-08-01 16:30:42,6.4,24.3
DEV_02416,37.782851,-122.402137,2026-08-01 16:30:42,10.9,24.3
DEV_01853,37.783848,-122.408178,2026-08-01 16:30:43,7.8,31.8
DEV_00433,37.760218,-122.445949,2026-08-01 16:30:44,11.7,4.1
DEV_01888,37.786948,-122.417066,2026-08-01 16:30:45,12.5,16.1
DEV_01253,37.784585,-122.402992,2026-08-01 16:30:45,5.9,34.3
DEV_04207,37.790011,-122.390881,2026-08-01 16:30:45,13.1,17.7
DEV_01992,37.762168,-122.415708,2026-08-01 16:30:46,8.8,26.6
DEV_03421,37.777021,-122.419083,2026-08-01 16:30:46,9.0,9.6
DEV_03439,37.779843,-122.410838,2026-08-01 16:30:47,11.5,1.2
DEV_04799,37.772557,-122.41601,2026-08-01 16:30:47,8.4,26.1
DEV_00314,37.779817,-122.413796,2026-08-01 16:30:47,13.0,19.6
DEV_01033,37.778897,-122.419235,2026-08-01 16:30:49,13.5,22.6
DEV_04428,37.80092,-122.429549,2026-08-01 16:30:49,3.0,9.0
DEV_02603,37.783897,-122.412052,2026-08-01 16:30:50,12.4,32.9
DEV_00142,37.781351,-122.411804,2026-08-01 16:30:50,4.3,29.2
DEV_03442,37.777211,-122.416479,2026-08-01 16:30:51,4.7,1.7
DEV_03402,37.801762,-122.415393,2026-08-01 16:30:51,13.2,0.1
DEV_00164,37.755751,-122.401264,2026-08-01 16:30:52,11.6,28.7
DEV_01482,37.775602,-122.409018,2026-08-01 16:30:53,10.0,11.9
DEV_03504,37.755001,-122.402572,2026-08-01 16:30:55,13.3,6.2
DEV_01260,37.765337,-122.426622,2026-08-01 16:30:55,8.8,18.0
DEV_00308,37.782798,-122.413159,2026-08-01 16:30:56,6.4,25.2
DEV_00179,37.783897,-122.411447,2026-08-01 16:30:56,10.9,19.6
DEV_03450,37.795526,-122.428337,2026-08-01 16:30:57,3.3,2.8
DEV_03344,37.781487,-122.419826,2026-08-01 16:30:58,13.4,27.2
DEV_03601,37.757705,-122.431556,2026-08-01 16:30:58,5.8,14.3
DEV_02580,37.750777,-122.392962,2026-08-01 16:30:58,13.4,4.7
DEV_04040,37.777941,-122.419932,2026-08-01 16:30:59,6.1,26.6
DEV_03381,37.78003,-122.413277,2026-08-01 16:31:00,8.5,16.4
DEV_04733,37.75859,-122.402521,2026-08-01 16:31:03,12.1,28.6
DEV_04893,37.780768,-122.408222,2026-08-01 16:31:04,11.6,17.8
DEV_02106,37.776934,-122.420127,2026-08-01 16:31:05,12.7,21.6
DEV_01706,37.77916,-122.412029,2026-08-01 16:31:06,12.2,12.6
DEV_02804,37.779082,-122.412957,2026-08-01 16:31:09,4.0,5.5
DEV_02151,37.77903,-122.417572,2026-08-01 16:31:09,5.7,15.1
DEV_01038,37.783327,-122.40169,2026-08-01 16:31:09,6.4,7.2
DEV_01366,37.782236,-122.409445,2026-08-01 16:31:11,14.3,7.3
DEV_04394,37.794617,-122.39532,2026-08-01 16:31:13,4.0,11.3
DEV_01306,37.758072,-122.448103,2026-08-01 16:31:13,11.7,31.3
DEV_01350,37.782967,-122.409922,2026-08-01 16:31:13,14.9,27.9
DEV_04045,37.781682,-122.418875,2026-08-01 16:31:13,12.6,30.1
DEV_03426,37.780255,-122.409806,2026-08-01 16:31:13,10.7,33.9
DEV_02102,37.776013,-122.419871,2026-08-01 16:31:14,5.7,18.9
DEV_03651,37.781098,-122.415011,2026-08-01 16:31:15,4.5,3.1
DEV_02651,37.779881,-122.420259,2026-08-01 16:31:17,14.3,0.9
DEV_01878,37.793932,-122.392336,2026-08-01 16:31:18,14.1,4.6
DEV_03221,37.781583,-122.412174,2026-08-01 16:31:19,6.0,9.6
DEV_04955,37.794069,-122.421362,2026-08-01 16:31:19,13.3,19.4
DEV_04856,37.781877,-122.412902,2026-08-01 16:31:19,4.2,3.3
DEV_02197,37.777445,-122.415434,2026-08-01 16:31:21,14.9,9.6
DEV_03730,37.780876,-122.432447,2026-08-01 16:31:21,9.6,20.4
DEV_00884,37.780113,-122.418774,2026-08-01 16:31:22,11.3,20.3
DEV_02443,37.776904,-122.420299,2026-08-01 16:31:22,11.8,12.4
DEV_01033,37.780062,-122.413051,2026-08-01 16:31:24,7.9,4.7
DEV_01347,37.772308,-122.441583,2026-08-01 16:31:24,3.2,21.9
DEV_02140,37.7768,-122.418082,2026-08-01 16:31:25,8.5,25.1
DEV_04241,37.776276,-122.417215,2026-08-01 16:31:25,11.8,9.9
DEV_02486,37.781056,-122.417687,2026-08-01 16:31:26,8.4,2.6
DEV_00319,37.782429,-122.408462,2026-08-01 16:31:28,12.8,33.5
DEV_04452,37.771568,-122.445869,2026-08-01 16:31:28,6.0,26.2
DEV_02622,37.781534,-122.415789,2026-08-01 16:31:28,4.2,14.7
DEV_02329,37.776258,-122.415682,2026-08-01 16:31:31,13.0,33.6
DEV_02555,37.758029,-122.40131,2026-08-01 16:31:31,12.7,30.3
DEV_01401,37.78064,-122.419141,2026-08-01 16:31:31,7.2,27.4
DEV_02440,37.782055,-122.413956,2026-08-01 16:31:36,9.3,20.4
DEV_04354,37.781367,-122.417157,2026-08-01 16:31:37,9.7,10.0
DEV_02947,37.750079,-122.392086,2026-08-01 16:31:37,6.5,11.7
DEV_01809,37.781988,-122.408826,2026-08-01 16:31:38,4.8,0.9
DEV_02909,37.779903,-122.417095,2026-08-01 16:31:39,5.2,17.0
DEV_00287,37.77743,-122.415044,2026-08-01 16:31:39,11.1,10.7
DEV_02338,37.769219,-122.410781,2026-08-01 16:31:40,14.1,34.8
DEV_02580,37.771535,-122.436368,2026-08-01 16:31:42,14.6,30.8
DEV_04672,37.781497,-122.417653,2026-08-01 16:31:42,13.6,1.6
DEV_04394,37.779051,-122.419031,2026-08-01 16:31:45,12.3,26.6
DEV_02677,37.766256,-122.392468,2026-08-01 16:31:46,9.9,15.4
DEV_04144,37.78082,-122.409951,2026-08-01 16:31:48,13.6,23.0
DEV_04463,37.773321,-122.403493,2026-08-01 16:31:48,7.8,3.4
DEV_04139,37.774992,-122.426546,2026-08-01 16:31:51,4.2,8.7
DEV_02593,37.780324,-122.416185,2026-08-01 16:31:51,13.4,18.9
DEV_03301,37.784121,-122.411426,2026-08-01 16:31:52,8.0,0.7
DEV_02985,37.778807,-122.411979,2026-08-01 16:31:53,3.2,33.5
DEV_04475,37.779753,-122.416211,2026-08-01 16:31:53,7.8,31.5
DEV_00048,37.764867,-122.442697,2026-08-01 16:31:55,10.2,20.7
DEV_03746,37.781588,-122.415002,2026-08-01 16:31:56,6.9,24.0
DEV_01349,37.776944,-122.418778,2026-08-01 16:31:56,10.7,31.4
DEV_01046,37.768634,-122.434304,2026-08-01 16:31:59,12.2,13.0
DEV_03551,37.776942,-122.415893,2026-08-01 16:31:59,14.5,13.8
DEV_01331,37.778771,-122.420144,2026-08-01 16:32:00,13.8,30.1
DEV_00577,37.780169,-122.413127,2026-08-01 16:32:00,10.7,18.6
DEV_02807,37.767798,-122.435331,2026-08-01 16:32:01,5.1,2.6
DEV_04993,37.781743,-122.419875,2026-08-01 16:32:02,5.6,12.6
DEV_03821,37.751449,-122.410698,2026-08-01 16:32:03,5.4,3.9
DEV_00753,37.783941,-122.413781,2026-08-01 16:32:04,14.8,9.4
DEV_04865,37.781791,-122.416427,2026-08-01 16:32:04,4.0,7.4
DEV_02614,37.780321,-122.418844,2026-08-01 16:32:04,11.5,26.8
DEV_00804,37.782503,-122.411506,2026-08-01 16:32:07,7.6,31.1
DEV_00918,37.780368,-122.419532,2026-08-01 16:32:07,4.9,18.7
DEV_03989,37.781291,-122.403495,2026-08-01 16:32:07,7.8,11.7
DEV_04711,37.802632,-122.422035,2026-08-01 16:32:08,7.0,23.2
DEV_04682,37.782895,-122.412926,2026-08-01 16:32:08,11.8,18.3
DEV_03326,37.780616,-122.413001,2026-08-01 16:32:09,10.7,25.9
DEV_01313,37.781093,-122.410853,2026-08-01 16:32:09,10.4,2.8
DEV_02188,37.770194,-122.4376,2026-08-01 16:32:09,3.6,19.7
DEV_02265,37.779434,-122.417604,2026-08-01 16:32:10,5.1,22.6
DEV_03744,37.780565,-122.408674,2026-08-01 16:32:11,8.6,5.2
DEV_00259,37.784001,-122.411056,2026-08-01 16:32:12,14.8,19.9
DEV_04448,37.779223,-122.413375,2026-08-01 16:32:13,13.1,33.3
DEV_00983,37.784144,-122.4125,2026-08-01 16:32:14,6.3,8.7
DEV_04883,37.776804,-122.41688,2026-08-01 16:32:14,13.7,17.2
DEV_04395,37.780204,-122.418834,2026-08-01 16:32:15,3.9,1.0
DEV_03382,37.771123,-122.426188,2026-08-01 16:32:17,10.9,17.5
