device_id,timestamp,hour,latitude,longitude,store_id,store_name,distance_meters
DEV_03343,2026-08-01 16:07:10,16,37.784178,-122.408511,STORE_002,Coffee Craft - Market Street (Store B - Candidate),369.48
DEV_03366,2026-08-01 16:07:11,16,37.777837,-122.416226,STORE_001,Coffee Craft - 5th Street (Store A),202.56
DEV_01915,2026-08-01 16:07:11,16,37.780006,-122.416549,STORE_001,Coffee Craft - 5th Street (Store A),169.63
DEV_04157,2026-08-01 16:07:13,16,37.779849,-122.420441,STORE_001,Coffee Craft - 5th Street (Store A),234.38
DEV_04563,2026-08-01 16:07:13,16,37.781983,-122.411805,STORE_002,Coffee Craft - Market Street (Store B - Candidate),88.82
DEV_01006,2026-08-01 16:07:13,16,37.784092,-122.412601,STORE_002,Coffee Craft - Market Street (Store B - Candidate),320.73
DEV_02802,2026-08-01 16:07:14,16,37.779998,-122.409262,STORE_002,Coffee Craft - Market Street (Store B - Candidate),226.33
DEV_00191,2026-08-01 16:07:14,16,37.779467,-122.420205,STORE_001,Coffee Craft - 5th Street (Store A),200.63
DEV_03540,2026-08-01 16:07:15,16,37.783651,-122.412659,STORE_002,Coffee Craft - Market Street (Store B - Candidate),280.11
DEV_04426,2026-08-01 16:07:15,16,37.781952,-122.412536,STORE_002,Coffee Craft - Market Street (Store B - Candidate),144.04
DEV_01135,2026-08-01 16:07:17,16,37.782522,-122.409011,STORE_002,Coffee Craft - Market Street (Store B - Candidate),208.49
DEV_02146,2026-08-01 16:07:17,16,37.779216,-122.420713,STORE_001,Coffee Craft - 5th Street (Store A),239.64
DEV_03068,2026-08-01 16:07:19,16,37.78416,-122.411995,STORE_002,Coffee Craft - Market Street (Store B - Candidate),308.43
DEV_03695,2026-08-01 16:07:22,16,37.784173,-122.412808,STORE_002,Coffee Craft - Market Street (Store B - Candidate),337.03
DEV_00031,2026-08-01 16:07:23,16,37.7836,-122.411329,STORE_002,Coffee Craft - Market Street (Store B - Candidate),235.29
DEV_03333,2026-08-01 16:07:23,16,37.77796,-122.417984,STORE_001,Coffee Craft - 5th Street (Store A),115.65
DEV_04767,2026-08-01 16:07:25,16,37.778909,-122.408469,STORE_002,Coffee Craft - Market Street (Store B - Candidate),363.98
DEV_02902,2026-08-01 16:07:25,16,37.776157,-122.420067,STORE_001,Coffee Craft - 5th Street (Store A),364.61
DEV_03869,2026-08-01 16:07:25,16,37.781625,-122.408342,STORE_002,Coffee Craft - Market Street (Store B - Candidate),234.01
DEV_03691,2026-08-01 16:07:27,16,37.782504,-122.41022,STORE_002,Coffee Craft - Market Street (Store B - Candidate),131.01
DEV_03034,2026-08-01 16:07:27,16,37.776219,-122.417153,STORE_001,Coffee Craft - 5th Street (Store A),318.07
DEV_03166,2026-08-01 16:07:30,16,37.78165,-122.415339,STORE_001,Coffee Craft - 5th Street (Store A),376.19
DEV_03166,2026-08-01 16:07:30,16,37.78165,-122.415339,STORE_002,Coffee Craft - Market Street (Store B - Candidate),381.69
DEV_03249,2026-08-01 16:07:36,16,37.779881,-122.415854,STORE_001,Coffee Craft - 5th Street (Store A),212.53
DEV_03249,2026-08-01 16:07:36,16,37.779881,-122.415854,STORE_002,Coffee Craft - Market Street (Store B - Candidate),463.02
DEV_04073,2026-08-01 16:07:36,16,37.775875,-122.420319,STORE_001,Coffee Craft - 5th Street (Store A),402.85
DEV_01492,2026-08-01 16:07:38,16,37.776014,-122.41967,STORE_001,Coffee Craft - 5th Street (Store A),363.02
DEV_03989,2026-08-01 16:07:38,16,37.78205,-122.409137,STORE_002,Coffee Craft - Market Street (Store B - Candidate),174.78
DEV_01718,2026-08-01 16:07:39,16,37.78014,-122.417612,STORE_001,Coffee Craft - 5th Street (Store A),131.27
DEV_03220,2026-08-01 16:07:39,16,37.77912,-122.415549,STORE_001,Coffee Craft - 5th Street (Store A),215.82
DEV_03220,2026-08-01 16:07:39,16,37.77912,-122.415549,STORE_002,Coffee Craft - Market Street (Store B - Candidate),479.44
DEV_01490,2026-08-01 16:07:40,16,37.780371,-122.408601,STORE_002,Coffee Craft - Market Street (Store B - Candidate),245.38
DEV_03725,2026-08-01 16:07:42,16,37.778978,-122.411985,STORE_002,Coffee Craft - Market Street (Store B - Candidate),293.49
DEV_01488,2026-08-01 16:07:43,16,37.779341,-122.420563,STORE_001,Coffee Craft - 5th Street (Store A),228.42
DEV_03040,2026-08-01 16:07:43,16,37.779747,-122.412904,STORE_001,Coffee Craft - 5th Street (Store A),455.5
DEV_03040,2026-08-01 16:07:43,16,37.779747,-122.412904,STORE_002,Coffee Craft - Market Street (Store B - Candidate),256.9
DEV_04538,2026-08-01 16:07:44,16,37.783712,-122.411191,STORE_002,Coffee Craft - Market Street (Store B - Candidate),246.54
DEV_01279,2026-08-01 16:07:44,16,37.780217,-122.420666,STORE_001,Coffee Craft - 5th Street (Store A),270.57
DEV_00410,2026-08-01 16:07:45,16,37.781701,-122.411329,STORE_002,Coffee Craft - Market Street (Store B - Candidate),36.54
DEV_01831,2026-08-01 16:07:46,16,37.783391,-122.408306,STORE_002,Coffee Craft - Market Street (Store B - Candidate),316.65
DEV_04710,2026-08-01 16:07:47,16,37.782943,-122.412158,STORE_002,Coffee Craft - Market Street (Store B - Candidate),190.01
DEV_03570,2026-08-01 16:07:49,16,37.783768,-122.412513,STORE_002,Coffee Craft - Market Street (Store B - Candidate),285.1
DEV_02166,2026-08-01 16:07:49,16,37.76391,-122.42035,STORE_004,Coffee Craft - Mission Hub,450.68
DEV_02873,2026-08-01 16:07:50,16,37.776016,-122.417376,STORE_001,Coffee Craft - 5th Street (Store A),336.31
DEV_01764,2026-08-01 16:07:51,16,37.756857,-122.418136,STORE_004,Coffee Craft - Mission Hub,357.64
DEV_00408,2026-08-01 16:07:52,16,37.777923,-122.418253,STORE_001,Coffee Craft - 5th Street (Store A),121.8
DEV_02795,2026-08-01 16:07:53,16,37.78025,-122.42086,STORE_001,Coffee Craft - 5th Street (Store A),287.22
DEV_02311,2026-08-01 16:07:53,16,37.78063,-122.412338,STORE_002,Coffee Craft - Market Street (Store B - Candidate),152.27
DEV_03523,2026-08-01 16:07:55,16,37.778674,-122.419739,STORE_001,Coffee Craft - 5th Street (Store A),157.07
DEV_04930,2026-08-01 16:07:55,16,37.781961,-122.409391,STORE_002,Coffee Craft - Market Street (Store B - Candidate),150.41
DEV_02967,2026-08-01 16:07:56,16,37.777116,-122.418377,STORE_001,Coffee Craft - 5th Street (Store A),212.1
DEV_01527,2026-08-01 16:07:56,16,37.780012,-122.416837,STORE_001,Coffee Craft - 5th Street (Store A),152.02
DEV_02484,2026-08-01 16:07:58,16,37.781517,-122.411344,STORE_002,Coffee Craft - Market Street (Store B - Candidate),30.29
DEV_04764,2026-08-01 16:08:01,16,37.783986,-122.410703,STORE_002,Coffee Craft - Market Street (Store B - Candidate),277.66
DEV_02885,2026-08-01 16:08:03,16,37.780357,-122.41675,STORE_001,Coffee Craft - 5th Street (Store A),186.65
DEV_00735,2026-08-01 16:08:05,16,37.780875,-122.416651,STORE_001,Coffee Craft - 5th Street (Store A),239.84
DEV_03351,2026-08-01 16:08:08,16,37.780058,-122.415616,STORE_001,Coffee Craft - 5th Street (Store A),240.29
DEV_03351,2026-08-01 16:08:08,16,37.780058,-122.415616,STORE_002,Coffee Craft - Market Street (Store B - Candidate),436.21
DEV_04636,2026-08-01 16:08:11,16,37.780028,-122.409915,STORE_002,Coffee Craft - Market Street (Store B - Candidate),189.43
DEV_00312,2026-08-01 16:08:17,16,37.779033,-122.418584,STORE_001,Coffee Craft - 5th Street (Store A),51.46
DEV_01310,2026-08-01 16:08:17,16,37.780768,-122.415579,STORE_001,Coffee Craft - 5th Street (Store A),289.69
DEV_01310,2026-08-01 16:08:17,16,37.780768,-122.415579,STORE_002,Coffee Craft - Market Street (Store B - Candidate),410.57
DEV_04890,2026-08-01 16:08:18,16,37.788509,-122.400077,STORE_003,Coffee Craft - Financial District,288.62
DEV_01401,2026-08-01 16:08:20,16,37.77666,-122.416404,STORE_001,Coffee Craft - 5th Street (Store A),295.6
DEV_01978,2026-08-01 16:08:20,16,37.778626,-122.419347,STORE_001,Coffee Craft - 5th Street (Store A),125.48
DEV_02662,2026-08-01 16:08:26,16,37.776696,-122.418399,STORE_001,Coffee Craft - 5th Street (Store A),258.58
DEV_00843,2026-08-01 16:08:27,16,37.78197,-122.409533,STORE_002,Coffee Craft - Market Street (Store B - Candidate),139.11
DEV_01836,2026-08-01 16:08:29,16,37.7802,-122.409849,STORE_002,Coffee Craft - Market Street (Store B - Candidate),176.43
DEV_01464,2026-08-01 16:08:29,16,37.781048,-122.409786,STORE_002,Coffee Craft - Market Street (Store B - Candidate),117.94
DEV_02994,2026-08-01 16:08:29,16,37.78127,-122.420319,STORE_001,Coffee Craft - 5th Street (Store A),324.42
DEV_00231,2026-08-01 16:08:34,16,37.779932,-122.416909,STORE_001,Coffee Craft - 5th Street (Store A),141.19
DEV_01766,2026-08-01 16:08:34,16,37.777043,-122.418895,STORE_001,Coffee Craft - 5th Street (Store A),231.39
DEV_02531,2026-08-01 16:08:37,16,37.781404,-122.411202,STORE_002,Coffee Craft - Market Street (Store B - Candidate),20.71
DEV_00239,2026-08-01 16:08:38,16,37.780002,-122.419504,STORE_001,Coffee Craft - 5th Street (Store A),172.87
DEV_01583,2026-08-01 16:08:38,16,37.779868,-122.418605,STORE_001,Coffee Craft - 5th Street (Store A),110.19
DEV_00617,2026-08-01 16:08:41,16,37.780356,-122.416681,STORE_001,Coffee Craft - 5th Street (Store A),190.19
DEV_03347,2026-08-01 16:08:42,16,37.779819,-122.411029,STORE_002,Coffee Craft - Market Street (Store B - Candidate),186.94
DEV_01163,2026-08-01 16:08:42,16,37.78114,-122.412391,STORE_002,Coffee Craft - Market Street (Store B - Candidate),128.63
DEV_00813,2026-08-01 16:08:43,16,37.783819,-122.408705,STORE_002,Coffee Craft - Market Street (Store B - Candidate),327.37
DEV_01921,2026-08-01 16:08:43,16,37.776998,-122.416845,STORE_001,Coffee Craft - 5th Street (Store A),244.66
DEV_04270,2026-08-01 16:08:50,16,37.782584,-122.41137,STORE_002,Coffee Craft - Market Street (Store B - Candidate),124.84
DEV_00564,2026-08-01 16:08:50,16,37.782559,-122.410667,STORE_002,Coffee Craft - Market Street (Store B - Candidate),121.34
DEV_03416,2026-08-01 16:08:52,16,37.77976,-122.415985,STORE_001,Coffee Craft - 5th Street (Store A),196.22
DEV_03416,2026-08-01 16:08:52,16,37.77976,-122.415985,STORE_002,Coffee Craft - Market Street (Store B - Candidate),478.92
DEV_04937,2026-08-01 16:08:53,16,37.78336,-122.412251,STORE_002,Coffee Craft - Market Street (Store B - Candidate),234.23
DEV_01813,2026-08-01 16:08:53,16,37.779425,-122.417544,STORE_001,Coffee Craft - 5th Street (Store A),61.96
DEV_02623,2026-08-01 16:08:54,16,37.777563,-122.419524,STORE_001,Coffee Craft - 5th Street (Store A),208.5
DEV_02899,2026-08-01 16:08:54,16,37.781907,-122.420999,STORE_001,Coffee Craft - 5th Street (Store A),417.08
DEV_03463,2026-08-01 16:08:55,16,37.777591,-122.415618,STORE_001,Coffee Craft - 5th Street (Store A),261.48
DEV_03845,2026-08-01 16:08:57,16,37.780579,-122.41716,STORE_001,Coffee Craft - 5th Street (Store A),190.47
DEV_03303,2026-08-01 16:08:57,16,37.778258,-122.418211,STORE_001,Coffee Craft - 5th Street (Store A),84.56
DEV_02254,2026-08-01 16:08:58,16,37.780477,-122.410373,STORE_002,Coffee Craft - Market Street (Store B - Candidate),126.4
DEV_04908,2026-08-01 16:08:59,16,37.778853,-122.408391,STORE_002,Coffee Craft - Market Street (Store B - Candidate),373.1
DEV_03555,2026-08-01 16:08:59,16,37.778391,-122.419969,STORE_001,Coffee Craft - 5th Street (Store A),185.83
DEV_03076,2026-08-01 16:09:01,16,37.78094,-122.418922,STORE_001,Coffee Craft - 5th Street (Store A),230.43
DEV_01002,2026-08-01 16:09:03,16,37.780718,-122.416102,STORE_001,Coffee Craft - 5th Street (Store A),253.61
DEV_01002,2026-08-01 16:09:03,16,37.780718,-122.416102,STORE_002,Coffee Craft - Market Street (Store B - Candidate),456.74
DEV_03086,2026-08-01 16:09:03,16,37.782829,-122.413037,STORE_002,Coffee Craft - Market Street (Store B - Candidate),232.13
DEV_01289,2026-08-01 16:09:03,16,37.779006,-122.416485,STORE_001,Coffee Craft - 5th Street (Store A),133.15
DEV_03994,2026-08-01 16:09:04,16,37.779351,-122.411205,STORE_002,Coffee Craft - Market Street (Store B - Candidate),239.64
DEV_01444,2026-08-01 16:09:04,16,37.781135,-122.420908,STORE_001,Coffee Craft - 5th Street (Store A),348.82
DEV_00997,2026-08-01 16:09:05,16,37.780032,-122.408335,STORE_002,Coffee Craft - Market Street (Store B - Candidate),285.48
DEV_04441,2026-08-01 16:09:05,16,37.781822,-122.416389,STORE_001,Coffee Craft - 5th Street (Store A),344.25
DEV_04441,2026-08-01 16:09:05,16,37.781822,-122.416389,STORE_002,Coffee Craft - Market Street (Store B - Candidate),474.95
DEV_00823,2026-08-01 16:09:06,16,37.776001,-122.416608,STORE_001,Coffee Craft - 5th Street (Store A),355.21
DEV_01553,2026-08-01 16:09:06,16,37.781138,-122.41617,STORE_001,Coffee Craft - 5th Street (Store A),287.03
DEV_01553,2026-08-01 16:09:06,16,37.781138,-122.41617,STORE_002,Coffee Craft - Market Street (Store B - Candidate),456.14
DEV_03703,2026-08-01 16:09:09,16,37.791144,-122.40104,STORE_003,Coffee Craft - Financial District,16.39
DEV_01031,2026-08-01 16:09:10,16,37.777185,-122.419615,STORE_001,Coffee Craft - 5th Street (Store A),246.73
DEV_03282,2026-08-01 16:09:11,16,37.776344,-122.418264,STORE_001,Coffee Craft - 5th Street (Store A),296.24
DEV_00003,2026-08-01 16:09:12,16,37.781782,-122.412912,STORE_002,Coffee Craft - Market Street (Store B - Candidate),170.93
DEV_00268,2026-08-01 16:09:12,16,37.780124,-122.420578,STORE_001,Coffee Craft - 5th Street (Store A),258.76
DEV_01786,2026-08-01 16:09:12,16,37.778011,-122.417282,STORE_001,Coffee Craft - 5th Street (Store A),126.79
DEV_01622,2026-08-01 16:09:12,16,37.783125,-122.392807,STORE_005,Coffee Craft - SOMA Square,389.14
DEV_00946,2026-08-01 16:09:14,16,37.781452,-122.420096,STORE_001,Coffee Craft - 5th Street (Store A),329.04
DEV_00412,2026-08-01 16:09:15,16,37.781115,-122.409598,STORE_002,Coffee Craft - Market Street (Store B - Candidate),130.44
DEV_03567,2026-08-01 16:09:16,16,37.77977,-122.41269,STORE_001,Coffee Craft - 5th Street (Store A),474.46
DEV_03567,2026-08-01 16:09:16,16,37.77977,-122.41269,STORE_002,Coffee Craft - Market Street (Store B - Candidate),243.03
DEV_02051,2026-08-01 16:09:17,16,37.776317,-122.420775,STORE_001,Coffee Craft - 5th Street (Store A),385.34
DEV_02766,2026-08-01 16:09:22,16,37.777351,-122.416246,STORE_001,Coffee Craft - 5th Street (Store A),239.55
DEV_00113,2026-08-01 16:09:22,16,37.782317,-122.413828,STORE_002,Coffee Craft - Market Street (Store B - Candidate),264.62
DEV_00279,2026-08-01 16:09:25,16,37.779607,-122.412092,STORE_002,Coffee Craft - Market Street (Store B - Candidate),231.34
DEV_01492,2026-08-01 16:09:26,16,37.783431,-122.413532,STORE_002,Coffee Craft - Market Street (Store B - Candidate),309.22
DEV_02798,2026-08-01 16:09:27,16,37.776654,-122.41583,STORE_001,Coffee Craft - 5th Street (Store A),323.14
DEV_02583,2026-08-01 16:09:30,16,37.780564,-122.408912,STORE_002,Coffee Craft - Market Street (Store B - Candidate),210.96
DEV_01062,2026-08-01 16:09:30,16,37.779554,-122.41028,STORE_002,Coffee Craft - Market Street (Store B - Candidate),225.45
DEV_04927,2026-08-01 16:09:31,16,37.781991,-122.415107,STORE_001,Coffee Craft - 5th Street (Store A),418.63
DEV_04927,2026-08-01 16:09:31,16,37.781991,-122.415107,STORE_002,Coffee Craft - Market Street (Store B - Candidate),365.04
DEV_00612,2026-08-01 16:09:35,16,37.784339,-122.4132,STORE_002,Coffee Craft - Market Street (Store B - Candidate),370.18
DEV_01214,2026-08-01 16:09:37,16,37.779327,-122.416418,STORE_001,Coffee Craft - 5th Street (Store A),143.71
DEV_02461,2026-08-01 16:09:38,16,37.778925,-122.410929,STORE_002,Coffee Craft - Market Street (Store B - Candidate),286.39
DEV_00830,2026-08-01 16:09:39,16,37.781684,-122.420281,STORE_001,Coffee Craft - 5th Street (Store A),359.52
DEV_02225,2026-08-01 16:09:40,16,37.779979,-122.411808,STORE_002,Coffee Craft - Market Street (Store B - Candidate),183.43
DEV_00559,2026-08-01 16:09:41,16,37.780529,-122.40824,STORE_002,Coffee Craft - Market Street (Store B - Candidate),265.5
DEV_02683,2026-08-01 16:09:42,16,37.780455,-122.417506,STORE_001,Coffee Craft - 5th Street (Store A),167.51
DEV_00681,2026-08-01 16:09:45,16,37.779569,-122.420829,STORE_001,Coffee Craft - 5th Street (Store A),256.55
DEV_04512,2026-08-01 16:09:46,16,37.77741,-122.416699,STORE_001,Coffee Craft - 5th Street (Store A),210.55
DEV_00794,2026-08-01 16:09:46,16,37.77936,-122.411581,STORE_002,Coffee Craft - Market Street (Store B - Candidate),243.37
DEV_03003,2026-08-01 16:09:46,16,37.779234,-122.418232,STORE_001,Coffee Craft - 5th Street (Store A),33.06
DEV_03522,2026-08-01 16:09:48,16,37.77629,-122.419362,STORE_001,Coffee Craft - 5th Street (Store A),324.24
DEV_01320,2026-08-01 16:09:49,16,37.780336,-122.416831,STORE_001,Coffee Craft - 5th Street (Store A),180.62
DEV_00942,2026-08-01 16:09:50,16,37.77704,-122.419112,STORE_001,Coffee Craft - 5th Street (Store A),238.85
DEV_04993,2026-08-01 16:09:50,16,37.776895,-122.420165,STORE_001,Coffee Craft - 5th Street (Store A),301.65
DEV_03938,2026-08-01 16:09:52,16,37.776771,-122.418289,STORE_001,Coffee Craft - 5th Street (Store A),249.15
DEV_01685,2026-08-01 16:09:53,16,37.777693,-122.415913,STORE_001,Coffee Craft - 5th Street (Store A),234.02
DEV_01835,2026-08-01 16:09:53,16,37.780575,-122.420107,STORE_001,Coffee Craft - 5th Street (Store A),254.87
DEV_00753,2026-08-01 16:09:53,16,37.778038,-122.418571,STORE_001,Coffee Craft - 5th Street (Store A),118.16
DEV_02684,2026-08-01 16:09:54,16,37.780976,-122.420037,STORE_001,Coffee Craft - 5th Street (Store A),283.42
DEV_01739,2026-08-01 16:09:55,16,37.776706,-122.417557,STORE_001,Coffee Craft - 5th Street (Store A),258.04
DEV_03821,2026-08-01 16:09:56,16,37.783065,-122.412555,STORE_002,Coffee Craft - Market Street (Store B - Candidate),221.26
DEV_04386,2026-08-01 16:09:57,16,37.783504,-122.411651,STORE_002,Coffee Craft - Market Street (Store B - Candidate),230.06
DEV_02950,2026-08-01 16:09:57,16,37.776005,-122.420693,STORE_001,Coffee Craft - 5th Street (Store A),408.57
DEV_03506,2026-08-01 16:09:58,16,37.779832,-122.419928,STORE_001,Coffee Craft - 5th Street (Store A),193.05
DEV_00618,2026-08-01 16:09:58,16,37.779038,-122.42026,STORE_001,Coffee Craft - 5th Street (Store A),198.67
DEV_00176,2026-08-01 16:10:00,16,37.78432,-122.410874,STORE_002,Coffee Craft - Market Street (Store B - Candidate),313.77
DEV_01589,2026-08-01 16:10:01,16,37.778316,-122.417887,STORE_001,Coffee Craft - 5th Street (Store A),76.7
DEV_02073,2026-08-01 16:10:02,16,37.781811,-122.412277,STORE_002,Coffee Craft - Market Street (Store B - Candidate),117.43
DEV_03151,2026-08-01 16:10:02,16,37.779096,-122.408251,STORE_002,Coffee Craft - Market Street (Store B - Candidate),360.31
DEV_03438,2026-08-01 16:10:03,16,37.776406,-122.416907,STORE_001,Coffee Craft - 5th Street (Store A),304.02
DEV_02329,2026-08-01 16:10:03,16,37.779689,-122.418143,STORE_001,Coffee Craft - 5th Street (Store A),77.64
DEV_01683,2026-08-01 16:10:05,16,37.780418,-122.413529,STORE_001,Coffee Craft - 5th Street (Store A),423.39
DEV_01683,2026-08-01 16:10:05,16,37.780418,-122.413529,STORE_002,Coffee Craft - Market Street (Store B - Candidate),252.73
DEV_02303,2026-08-01 16:10:05,16,37.777254,-122.417525,STORE_001,Coffee Craft - 5th Street (Store A),198.58
DEV_02789,2026-08-01 16:10:15,16,37.778962,-122.413602,STORE_001,Coffee Craft - 5th Street (Store A),386.55
DEV_02789,2026-08-01 16:10:15,16,37.778962,-122.413602,STORE_002,Coffee Craft - Market Street (Store B - Candidate),363.23
DEV_03679,2026-08-01 16:10:15,16,37.781116,-122.41599,STORE_001,Coffee Craft - 5th Street (Store A),294.22
DEV_03679,2026-08-01 16:10:15,16,37.781116,-122.41599,STORE_002,Coffee Craft - Market Street (Store B - Candidate),440.61
DEV_04932,2026-08-01 16:10:15,16,37.77714,-122.418246,STORE_001,Coffee Craft - 5th Street (Store A),207.95
DEV_03873,2026-08-01 16:10:15,16,37.780586,-122.416963,STORE_001,Coffee Craft - 5th Street (Store A),198.51
DEV_04525,2026-08-01 16:10:16,16,37.778886,-122.419567,STORE_001,Coffee Craft - 5th Street (Store A),138.3
DEV_04289,2026-08-01 16:10:17,16,37.78132,-122.416255,STORE_001,Coffee Craft - 5th Street (Store A),300.11
DEV_04289,2026-08-01 16:10:17,16,37.78132,-122.416255,STORE_002,Coffee Craft - Market Street (Store B - Candidate),462.26
DEV_01477,2026-08-01 16:10:17,16,37.78323,-122.410368,STORE_002,Coffee Craft - Market Street (Store B - Candidate),200.22
DEV_00943,2026-08-01 16:10:18,16,37.783834,-122.413575,STORE_002,Coffee Craft - Market Street (Store B - Candidate),344.33
DEV_00295,2026-08-01 16:10:23,16,37.78096,-122.417641,STORE_001,Coffee Craft - 5th Street (Store A),220.21
DEV_04292,2026-08-01 16:10:23,16,37.781778,-122.417734,STORE_001,Coffee Craft - 5th Street (Store A),309.78
DEV_04164,2026-08-01 16:10:24,16,37.779007,-122.419807,STORE_001,Coffee Craft - 5th Street (Store A),158.81
DEV_03362,2026-08-01 16:10:25,16,37.781639,-122.410557,STORE_002,Coffee Craft - Market Street (Store B - Candidate),41.89
DEV_01279,2026-08-01 16:10:26,16,37.783355,-122.412596,STORE_002,Coffee Craft - Market Street (Store B - Candidate),249.44
DEV_04281,2026-08-01 16:10:29,16,37.784311,-122.412535,STORE_002,Coffee Craft - Market Street (Store B - Candidate),340.44
DEV_04686,2026-08-01 16:10:30,16,37.776237,-122.419018,STORE_001,Coffee Craft - 5th Street (Store A),319.99
DEV_01731,2026-08-01 16:10:30,16,37.780864,-122.419719,STORE_001,Coffee Craft - 5th Street (Store A),256.48
DEV_00502,2026-08-01 16:10:32,16,37.780473,-122.419612,STORE_001,Coffee Craft - 5th Street (Store A),216.56
DEV_02460,2026-08-01 16:10:33,16,37.780178,-122.420748,STORE_001,Coffee Craft - 5th Street (Store A),274.74
DEV_00527,2026-08-01 16:10:35,16,37.781781,-122.409592,STORE_002,Coffee Craft - Market Street (Store B - Candidate),127.62
DEV_02816,2026-08-01 16:10:40,16,37.779109,-122.407162,STORE_002,Coffee Craft - Market Street (Store B - Candidate),429.49
DEV_04383,2026-08-01 16:10:41,16,37.780003,-122.410466,STORE_002,Coffee Craft - Market Street (Store B - Candidate),172.95
DEV_02115,2026-08-01 16:10:41,16,37.779079,-122.415334,STORE_001,Coffee Craft - 5th Street (Store A),234.47
DEV_02115,2026-08-01 16:10:41,16,37.779079,-122.415334,STORE_002,Coffee Craft - Market Street (Store B - Candidate),466.42
DEV_03636,2026-08-01 16:10:42,16,37.782013,-122.413992,STORE_001,Coffee Craft - 5th Street (Store A),486.13
DEV_03636,2026-08-01 16:10:42,16,37.782013,-122.413992,STORE_002,Coffee Craft - Market Street (Store B - Candidate),269.06
DEV_01284,2026-08-01 16:10:43,16,37.778202,-122.417999,STORE_001,Coffee Craft - 5th Street (Store A),88.73
DEV_01220,2026-08-01 16:10:44,16,37.780344,-122.409136,STORE_002,Coffee Craft - Market Street (Store B - Candidate),208.23
DEV_02339,2026-08-01 16:10:50,16,37.781202,-122.418924,STORE_001,Coffee Craft - 5th Street (Store A),257.97
DEV_02444,2026-08-01 16:10:51,16,37.780287,-122.409285,STORE_002,Coffee Craft - Market Street (Store B - Candidate),202.26
DEV_01156,2026-08-01 16:10:52,16,37.78155,-122.420444,STORE_001,Coffee Craft - 5th Street (Store A),355.72
DEV_03018,2026-08-01 16:10:54,16,37.780144,-122.408001,STORE_002,Coffee Craft - Market Street (Store B - Candidate),303.65
DEV_01816,2026-08-01 16:10:55,16,37.780852,-122.419676,STORE_001,Coffee Craft - 5th Street (Store A),253.19
DEV_02972,2026-08-01 16:10:55,16,37.7788,-122.411696,STORE_002,Coffee Craft - Market Street (Store B - Candidate),306.39
DEV_00004,2026-08-01 16:10:56,16,37.780023,-122.415748,STORE_001,Coffee Craft - 5th Street (Store A),228.28
DEV_00004,2026-08-01 16:10:56,16,37.780023,-122.415748,STORE_002,Coffee Craft - Market Street (Store B - Candidate),448.43
DEV_01899,2026-08-01 16:10:57,16,37.781768,-122.419463,STORE_001,Coffee Craft - 5th Street (Store A),333.56
DEV_04047,2026-08-01 16:10:57,16,37.780784,-122.418794,STORE_001,Coffee Craft - 5th Street (Store A),210.29
DEV_02209,2026-08-01 16:10:59,16,37.780529,-122.419063,STORE_001,Coffee Craft - 5th Street (Store A),193.99
DEV_01074,2026-08-01 16:10:59,16,37.778723,-122.419356,STORE_001,Coffee Craft - 5th Street (Store A),123.09
DEV_04248,2026-08-01 16:10:59,16,37.776202,-122.420601,STORE_001,Coffee Craft - 5th Street (Store A),386.08
DEV_04276,2026-08-01 16:11:01,16,37.782677,-122.411286,STORE_002,Coffee Craft - Market Street (Store B - Candidate),133.27
DEV_03210,2026-08-01 16:11:01,16,37.784083,-122.413675,STORE_002,Coffee Craft - Market Street (Store B - Candidate),371.16
DEV_01821,2026-08-01 16:11:02,16,37.777894,-122.420855,STORE_001,Coffee Craft - 5th Street (Store A),279.43
DEV_04497,2026-08-01 16:11:02,16,37.78147,-122.417234,STORE_001,Coffee Craft - 5th Street (Store A),282.78
DEV_04944,2026-08-01 16:11:03,16,37.781597,-122.420888,STORE_001,Coffee Craft - 5th Street (Store A),384.46
DEV_04509,2026-08-01 16:11:05,16,37.781713,-122.402041,STORE_005,Coffee Craft - SOMA Square,444.17
DEV_03654,2026-08-01 16:11:05,16,37.778051,-122.396027,STORE_005,Coffee Craft - SOMA Square,447.36
DEV_00951,2026-08-01 16:11:05,16,37.781408,-122.42012,STORE_001,Coffee Craft - 5th Street (Store A),326.2
DEV_04959,2026-08-01 16:11:05,16,37.782484,-122.410845,STORE_002,Coffee Craft - Market Street (Store B - Candidate),110.26
DEV_02619,2026-08-01 16:11:06,16,37.783785,-122.412907,STORE_002,Coffee Craft - Market Street (Store B - Candidate),304.37
DEV_01711,2026-08-01 16:11:06,16,37.780708,-122.408969,STORE_002,Coffee Craft - Market Street (Store B - Candidate),199.04
DEV_04770,2026-08-01 16:11:07,16,37.778987,-122.417391,STORE_001,Coffee Craft - 5th Street (Store A),53.54
DEV_02007,2026-08-01 16:11:09,16,37.777231,-122.416864,STORE_001,Coffee Craft - 5th Street (Store A),220.59
DEV_01236,2026-08-01 16:11:09,16,37.779338,-122.417738,STORE_001,Coffee Craft - 5th Street (Store A),44.08
DEV_02017,2026-08-01 16:11:14,16,37.779322,-122.400827,STORE_005,Coffee Craft - SOMA Square,449.21
DEV_04238,2026-08-01 16:11:15,16,37.778758,-122.413036,STORE_001,Coffee Craft - 5th Street (Store A),437.1
DEV_04238,2026-08-01 16:11:15,16,37.778758,-122.413036,STORE_002,Coffee Craft - Market Street (Store B - Candidate),353.52
